reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
5bb33d9a-4aba-44ca-ae94-a3d925333534,Charlotta,https://play-lh.googleusercontent.com/a-/ALV-UjU6Z7JQJYsmHNazcmVC0jxhyuxujnEGt99zc63HuuwqlpyypXxqqw,"sekarang gojek app cuma bagus untuk gofood nya aja , kalau utk penumpang beberapa kali di cancel di ganti driver, utk gocar pernah kesulitan dapat mobil, ini mungkin karena terlalu banyak promo jadi kalau dpt tarif diskon driver suka pada gak mau ambil penumpang.. ini berdasar pengalaman pribadi. barusan juga order go ride tp lihat di map driver nya gak jalan. jadi sy yang cancel",2,36,4.92.1,2024-08-20 10:35:56,"Mohon maaf atas kendalanya, Kak Charlotta. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Oca",2024-08-20 13:00:16,4.92.1,most_relevant,com.gojek.app
36ce5637-79e2-4a5a-ad87-239ff6ea9f39,elsyavina DS,https://play-lh.googleusercontent.com/a-/ALV-UjW4VEMKwqk4gD8ACpUMbrjhfW3rfF1PjFUaJXeA4o1X7dPZMIDjYw,"Ada fitur baru dimana driver bisa ambil lebih dr 1 orderan. Jadi kalo kita pesen bakal double dgn pembeli lain. Jadi drop sana sini. Waktu antar lebih lama. Udah biayanya +++ bukan makin satset malah makin lemot. Resto ga antri + ga jauh juga minimal waktu tunggunya 40-60 menit. Mana dapetin vouchernya juga susah mampuss! Cuma payment pake bank/paylater biar dapet voucher diskon/ongkir. Buset, orang mau makan aja dipaksa ngutang. ngeRIBAnget. Bikin kapok!!",1,64,4.91.1,2024-08-12 16:54:48,,,4.91.1,most_relevant,com.gojek.app
913b6e69-c0c8-4304-8935-087a522705a1,Dimas Pramudio,https://play-lh.googleusercontent.com/a/ACg8ocL0p4JbI_dfaNw7DVbLpooFmmlUIVVkmSxL9lfuyVma6wRYtg=mo,"Sangat mengecewakan, pesan gofood untuk mempermudah dan cepet. Tapi driver yg melayani saya diberikan 2 orderan gofood dari satu resto. Dan drivernya mengantarkan ke 2 tempat. Sangat mengecewakan. Yg awalnya berharap cepat, malah melayani 2 orang dalam satu orderan.",1,79,4.91.1,2024-07-20 03:50:29,"Hai Kak Dimas, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-07-20 04:48:35,4.91.1,most_relevant,com.gojek.app
4666d0bc-b238-4e4f-99e0-55a6d32613fd,Samsung A13,https://play-lh.googleusercontent.com/a/ACg8ocIgPiln4Mnt1YzyzUcZPyhYhPDi59WKSkzQnfwLT69NEkwrxg=mo,"Gak guna alamat tujuan udah ditulis, dicopy dari gmaps tetep gak muncul...... aplikasi gak berguna....... enakan grab, ketik alamat yg ada digmap langsung muncul, mempermudah pengguna, gak harus cari manual, yg ada malah ilang kalau gak apal daerah",1,12,4.93.1,2024-09-10 14:57:35,"Hai, Kak @Samsung A13. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2024-09-10 15:12:59,4.93.1,most_relevant,com.gojek.app
4a7e871d-12d7-4dab-8076-45b3bded8bd4,wuri permana,https://play-lh.googleusercontent.com/a-/ALV-UjVMRNU06x6SS26QUdrA1Th6Vc3isMIjELW2FnMh_Fg99-WR0PvL,Buruk respon kurang.. sistem nya jg masih di salah gunakan misalnya kita pesan gocar titik penjemputan sampai ke lokasi dengan driver yang sama..tapi di hystori riwayat pesan ada orderan di batalkan dengan driver yg berbeda.itu pengalaman saya..,2,32,4.93.1,2024-08-28 11:11:49,"Hai Kak wuri, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2024-08-28 11:56:58,4.93.1,most_relevant,com.gojek.app
1bf37a40-af8c-4d1f-a677-07a46b121241,David Sinaga,https://play-lh.googleusercontent.com/a-/ALV-UjXjcynM52iBynVUP-FE-nCfZicrgbSI1JIYy4e8K6gwEEhtPWQp,Dear gojek..mengapa setelah pembaruan aplikasi posisi driver terlalu jauh dari titik penjemputan yang notabene nya tinggal di ibukota penuh dengan lalu lintas yang padat..mohon diperbaiki agar jarak driver dengan titik penjemputan maksima 1KM...kami ssbagai pelanggan juga butuh waktu dalam perjalanan ke tempat tujuan..driver posisi 3 - 6Km apa tidak terlalu jauh dan memakan waktu dalam penjemputan...tolong diperbaiki...terima kasih atas perhatian nya...,1,146,4.90.2,2024-07-17 04:33:53,"Hai David Sinaga, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2023-07-11 05:44:39,4.90.2,most_relevant,com.gojek.app
9fd3cc30-dc1e-407f-bece-c8d3dcf6bffa,Isma Ainul Mufidah,https://play-lh.googleusercontent.com/a-/ALV-UjXeT_sDxMrgWjBL61kNdoYVwTXOK0033RLu3WBRjVlWaWWxbR3dhw,always dikasih driver yg jauh.. dan maps gak sesuai dgn rumahku.. padahal ada jln raya yg lebih dekat.. tp driver d arahkan k rel kereta yg ad portalnya.. driveenya jadi muter2... apa ganti aplikasi sj ya.,2,0,4.93.1,2024-09-17 23:50:17,"Hai, Kak Isma. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Mira",2024-09-18 02:11:29,4.93.1,most_relevant,com.gojek.app
836103b5-2758-474f-abf1-9de9cdc2e696,Ananda Putri,https://play-lh.googleusercontent.com/a-/ALV-UjWqQv57624iXZWcDLfpnzbQ7B5tVDzlMktM859FbOs0UkJCVCU,"kecewa, saya sudah bayar tagihan gopaylater menggunakan virtual account bca, dan ada bukti bahwa sudah berhasil membayar, tapi di apk gojek nya masih ada tagihan. saya sudah lapor ke cs nya dan sudah lampirkan semua bukti screenshot pembayaran sampai mutasi rekening saya tapi bilang nya belum melakukan proses pembayaran, padahal saldo saya sudah terpotong di rekening. saya kecewa, tolong ini uang jumlahnya lumayan banyak, tolong di tindak lanjuti !!",1,53,4.93.1,2024-08-28 13:22:47,"Hai Kak Ananda, terkait laporanmu sudah ada tiket dinomor 196030003 dan sudah ditangani oleh tim kami. Kamu dapat melakukan pengecekkan progress-nya di menu My Ticket aplikasi Gopay atau Gojek kamu ya. ^Mira",2024-08-29 05:46:16,4.93.1,most_relevant,com.gojek.app
580f4bca-1f23-4bd0-9fa3-bdc1a0d70e6f,Nuni Nuryani,https://play-lh.googleusercontent.com/a-/ALV-UjW1vypu5nqjbBCqD0H-zogS1sgbi3KmU3FKuRxdsVVnqbO2JL9CJQ,"Saya kecewa dengan pelayanan GoCar.. Map aplikasi selalu mengarahkan rute terdekat,bukan rute tercepat,Alhasil Driver Minta rubah rute dan terjadi lonjakan harga hampir 2x lipat.. Mending Dari awal di aplikasi Pakai rute tercepat,jadi Tarifnya gak akan membengkak daripada ubah rute..Saya tidak keberatan tarif asalkan rute nya sesuai tercepat,saya cek aplikasi ijo sebelah Map sesuai tercepat tapi tarif agak mahal dari gojek,saat rubah rute malah melebihi aplikasi sebelah jauh yang mapnya sesuai",1,12,4.93.1,2024-09-12 15:25:14,"Hai, Kak Nuni. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maya",2024-09-12 16:12:58,4.93.1,most_relevant,com.gojek.app
aedf46c2-36cf-454a-a521-78cdac9767e5,Marjono Siaw,https://play-lh.googleusercontent.com/a-/ALV-UjX-VeWkaxJLo0DlLWRpcpplsncT_CdO8IXb7JiKwLNqdtmfDfg,"Sangat disayangkan Untuk pembayaran QRIS toko masih belum bisa menggunakan kartu kredit... Kartu kredit hanya bisa untuk pembayaran goride/gocar dan gofood doang..... Kalau nanti sudah bisa bayar QRIS toko pakai kartu kredit, akan dipertimbangkan bintangnya. Saat ini kasih bintang 3 dulu ...",3,26,4.93.1,2024-09-01 03:21:18,"Hai Kak Marjono, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-09-01 06:41:59,4.93.1,most_relevant,com.gojek.app
3be95e34-035c-4588-8924-a2295190a25f,Hj Siti Saodah,https://play-lh.googleusercontent.com/a/ACg8ocK6UVFXiW469VrCMG_P0_Lb5SD7BNPgVGejC6P0jQnYV29dig=mo,"Barang saya sudah dibawa driver gosend, padahal barang dagangan saya (snack2 kering). Sudah 30 menit dibawa, pesanan dibatalkan. Gimana ini?!?!?!? daya hubungan CS lewat aplikasi tp malah BOT & ngga bisa track trx yg terbatalkan. GIMANA BARANG DAGANGAN SAYA?!?!?!?!?!?!",1,24,4.93.1,2024-08-31 23:50:12,"Hai Kak Siti, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-245-0328-07776 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko",2024-09-01 03:28:19,4.93.1,most_relevant,com.gojek.app
7f676a5f-b54c-4f5f-947e-21bec6771cf1,Cut Hilwa,https://play-lh.googleusercontent.com/a-/ALV-UjX9PZs-5oEaLNeLf7gb-PteMgiYXUPpzZXfdKbqrPCh-05E_JS2,"Lama2 gak bisa diandalkan saat lagi butuh cepat, gara2 topup saldo belum masuk2 harus nunggu 2 hari.. sering banget kendala seperti ini kenapa ya sistemnya lama penanganannya..?? Kenapa keseringan topup, saldo belum berubah??",1,13,4.93.1,2024-09-15 04:32:37,"Hai Kak Hilwa, mohon maaf atas ketidaknyamanannya. Dikarenakan sebelumnya terdapat pemeliharaan sistem, saat ini kakak bisa mencoba cek kembali secara berkala ya. Terima kasih atas pengertiannya. ^Miko",2024-09-15 09:23:00,4.93.1,most_relevant,com.gojek.app
5ac3d7a0-4265-4c05-a6d2-0d73905868f8,Assegaf,https://play-lh.googleusercontent.com/a/ACg8ocLsEbThmz4zdZZAw0GX4fWsmxwFUWpcH51ENIZP2T6DveKtMA=mo,Sudah daftar go pay later malah jarang dpt promo denda keterlambatan jg mahal bgt ga cuma pengguna yg di persulit driver² jg banyak yg sambat ke saya krn tingginya biaya admin dan orderan yg sepi krn terus terusan buka pendaftaran mitra dasar kapitalis!,1,42,4.91.1,2024-08-02 04:59:06,"Hai Kak Assegaf, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-08-02 07:06:16,4.91.1,most_relevant,com.gojek.app
076f9a40-ce98-4975-8bf9-782550858b58,Riel Simarmata,https://play-lh.googleusercontent.com/a-/ALV-UjUjojWkhBuR4Y3NYk7Cc_2Zx-n29bW07fvTllCfTV8x5zVuubXn,"Aplikasi gajelas ,bisa bisa nya apk yg udh selevel ini saldo tidak masuk .bukan masalah nominal tapi kenyamanan user ga habis pikir bisa bisa nya saldo tidak terkirim padahal pengirim berada di dekat saya.GAJELAS",1,31,4.91.1,2024-07-29 17:22:36,"Mohon maaf, Kak Riel. Pastikan kamu sudah cek halaman Riwayat GoPay dan nomor tujuan transfer yang dimasukan sudah sesuai. Jika saldo belum masuk, laporkan ke menu Bantuan aplikasi Gojek > ketik ""Teman Saya Belum Menerima Transfer GoPay Yang Saya Kirim"" di kolom pencarian > pilih artikel dan klik tombol ""Chat dengan CS"", kami siap membantu. ^Tria",2024-07-30 00:10:17,4.91.1,most_relevant,com.gojek.app
19069130-842b-49e0-8bf5-3ec94c0b062a,Abe Abe,https://play-lh.googleusercontent.com/a/ACg8ocJOHUE0MUP-nt_OoY7RPB0yt-VYlFbguoP7fEBe7WRYH7w8og=mo,"Akun saya tidak bisa login, setelah saya reset hp, karna waktu login susah sinyal waktu mau pergi ke rumahsakit, sekarang tidak bisa login sama sekali padahal sinyal oke, selalu muncul akun anda keluar, gimna dong solusinya ? Padahal saya pakai aplikasi ini dari dulu",3,2,4.91.1,2024-09-17 07:18:18,"Hai Kak Abe, mohon maaf atas ketidaknyamanan yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Mira",2024-09-17 07:47:09,4.91.1,most_relevant,com.gojek.app
3de75de3-dfb7-4012-a62f-d8152bf0c827,Faqih Muqaddam Muhammad Hadiningrat,https://play-lh.googleusercontent.com/a-/ALV-UjV35x4GMANYWAUDsinUL-gINQgQeclubOYEw7kHoH9lubgX56A,"Karena ada insiden saya ga sengaja klik pesan dan langsung saya cancel ga bisa Saya konfirmasi ke resto dan driver tapi responnya ga bagus, juga saya ke call center jawabannya sama. Biar ga terulang saya unsinstal aplikasi ini. Harusnya dilihat penggunanya baru atau sudah tahunan. Dan riwayat penggunanya apa suka cancel orderan atau enggak. Gojek sudah bertahun-tahun tapi perihal yang kaya gini aja masih belum becus.",1,45,4.91.1,2024-07-30 12:53:07,"Hai Kak Faqih, mohon maaf atas ketidaknyamanannya. Ke depannya, jika kamu mengalami hal serupa, klik 'Butuh Bantuan' pada halaman pemesanan, lalu pilih alasan pembatalan yang sesuai, ya. Pesananmu akan dicek terlebih dulu. Jika kamu memiliki pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek. ^Oca",2024-07-30 13:07:50,4.91.1,most_relevant,com.gojek.app
cee2dab7-3d1c-41a6-ace5-0e9725a1504b,tilaa,https://play-lh.googleusercontent.com/a-/ALV-UjX-KlPfVc0E_V8_KEWJtxbiKUZjqKJNB_-BtTZQXiQlc0g6JGL6,"Maaf bnget saya turunin lagi bintangnya, tapi beneran deh kenapa yaaa pas mesen gojek, pas liat posisi driver pasti gak jalan2 mulu. Dan kalo saya pesen gofood pasti posisi driver juga tiba tiba udh sampe aja, padahal di mapsnya gak jalan. Tolong bgt perbaiki yaa, terima kasih. 🙏🏻",1,14,4.92.1,2024-08-21 07:56:15,"Hai Kak Tila, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-08-16 07:05:24,4.92.1,most_relevant,com.gojek.app
46a09d1c-fc3e-40a2-9547-e880021bdfec,BMz Chanel,https://play-lh.googleusercontent.com/a/ACg8ocJSYVBNljiGhYXVPKxggiFU0_3aRMtA9no1uJDt7CF17TfX=mo,"Menu cancel terlalu mudah , membuat kami pelanggan mudah sekali mengancel driver ,. Banyaknya tingkat pembatalan sepihak , cuma karena fitur cancel terlalu gampang . Tolong di perbaiki",1,4,4.93.1,2024-09-12 23:16:10,"Hai Kak @BMz Chanel, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Mira",2024-09-13 00:31:06,4.93.1,most_relevant,com.gojek.app
cb3f5516-a711-405f-97ee-9ca6e646833d,Adi Putra,https://play-lh.googleusercontent.com/a-/ALV-UjWDT1lNeXjyvEICZf1dO8z7gOb2nDhydZRknyoyUDEuVC2kp_Cl,"Tolong Diberi Upgrade untuk aplikasi Driver. Sangat merugikan customer ketika pedan GoRide tapi driver main cancle sesuka hati, bukan hanya satu driver tapi bisa lebih dari 5 Driver dalam satu waktu, hingga mengakibatkan keterlambatan lebih dari 15 menit untuk mendapatkan driver.",2,17,4.92.1,2024-08-21 01:25:17,"Hai Kak Adi, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-08-21 01:55:55,4.92.1,most_relevant,com.gojek.app
f6f3c703-d526-4803-9892-36b921d6afa3,Putri Alysia,https://play-lh.googleusercontent.com/a-/ALV-UjW0nDza6TYKtcdpDDHkdnJ4XeG4bHUfD_g3-UnCoaqU48TRwQRL,"Semakin kesini harga semakin mahal, rutinitas saya tiap hari naik goride harga sekitar 38k, tiba² aja jdi naik 45k padahal jam berangkatnya sama, lgi gak macet juga. Selain itu klo tiap order selalu dapet driver yg posisinya jauh sekitar 1,5 km dari titik jemput",3,18,4.92.1,2024-08-18 22:20:20,"Mohon maaf atas ketidaknyamanannya, Kak Putri. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Tria",2024-08-18 23:18:10,4.92.1,most_relevant,com.gojek.app
2a846142-7496-4531-b080-35f7c48b70a6,tonie dipo,https://play-lh.googleusercontent.com/a-/ALV-UjWtFN9sgy6cjxctRpSGGIEI75vSfC9QMYFgwxZhGMp-SoH9_FI,"Maaf saya hanya bisa kasih bintang dua , karena selama menggunakan aplikasi gojek dibalikpapan, saya sering dapat driver yang jauh , padahal di map di lokasi ada saja driver yang dekat malah dikasih driver yang jauh , gak cocok jika lagi urgent lah. Padahal di setiap perjalan driver gojek sering saya berikan tips diluar aplikasi yang tidak sedikit, tolong pelayanannya diperbaiki TERIMA KASIH",2,50,4.92.1,2024-08-10 14:23:06,"Hai Kak Tonie, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Ve",2024-08-10 15:15:45,4.92.1,most_relevant,com.gojek.app
f14ba917-0319-4cff-8fe9-2ce13fd0e5c1,Tiwy Nayla,https://play-lh.googleusercontent.com/a/ACg8ocKP9MkYCtxm2GNU9hsaPALkN2Hsf6S-Z_Fo-Gc-CcwXVoiPLg=mo,Kecewa sama gopaylater nya bayar cuma telat hari langsung di nonaktif kan saldo paylater nya untuk bulan berikut nya belum bulan dan jatuh tempo tetapi tetap belum di aktif kan juga paylater nya Apa kah lanjut di bayar cicilan nya atau tidak usah di bayar lagi ini Karna sudah sangat kecewa bahkan sangat buruk dari apk lain is...is...is.,1,11,4.93.1,2024-09-08 03:33:09,"Hai Kak Tiwy, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-252-0417-06229 di subjek email, ya. ^Miko",2024-09-08 04:17:21,4.93.1,most_relevant,com.gojek.app
2e729a57-9a30-4b7d-a448-bfa678953fd4,Algan Khalaza,https://play-lh.googleusercontent.com/a-/ALV-UjXLumE0lKZSrGnBtmCHk8fND4DFI5XGIUszgK2lmUy3ipJPXuOXPg,"Untuk layanan gofood nya mohon diperbaiki, terutama untuk maps yg buat meriksa driver di sblh mana. Drivernya gk gerak² di maps, pdhl udh jalan. Bahkan udh sampai titik antar pun, posisi drivernya masih di titik awal. Ga jelas",2,40,4.92.1,2024-08-16 14:10:27,"Hai, Kak Algan. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Tria",2024-08-16 14:55:22,4.92.1,most_relevant,com.gojek.app
fcecd263-6061-4de6-b9f7-ecc2608922dc,Boy Silitonga,https://play-lh.googleusercontent.com/a-/ALV-UjVJ2YZXxvlVcALF1Ar1Gy_rE-qk27Ez8pikjT6bajHj__nx6d5l,"Aplikasi sudah sangat baik, tapi saya kecewa, harusnya pihak gojek punya data riwayat transaksi, dan kelihatan apakah pengguna ada indikasi kesengajaan tidak membayar tagihan atau hanya lupa, dan kenapa WA untuk menagih tidak ke nomor pengguna dahulu tetapi malah ke orang terdekat dan dengan penggunaan bahasa yang kurang enak. Apakah tidah ada pelatihan dahulu untuk tim yang bertugas menagih.. Selama belum ditinjau penilaian tidak akan diganti!!",1,153,4.90.2,2024-07-11 04:37:32,"Hai Kak Boy, mohon maaf atas ketidaknyamanannya. Apakah yang dimaksud kendala penagihan GoPay Later? Jika benar, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-193-0644-130093 di subjek email, ya. ^Tria",2024-07-11 06:44:23,4.90.2,most_relevant,com.gojek.app
e6763d9e-275c-48b9-bcd3-87c0d1dd717c,Iswan Febriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWksm9AhBUPssOAxicO1u2UWAYmCq_2Vef-Ok-7Idns_yHE13k,"Saya kecewa tadinya harga 26rb karna diskon 11rb...pas saya cek menu ke menu2 yg lain,lalu saya akhirnya ingin beli yg 26rb tdi..malah harganya 30rb SDH diskon 11rb, gimana sih apk nya...awalnya gak langsung 30 saya coba cek menu lain lalu saya masuk lagi jadi 27,keluar lagi masuk lagi 28 sampai 30rb...kalau saya masuk lagi itu mau beli yg awalnya 26 td bisa jadi 31rb...hedehhh... padahal cuma mau pilih2 menu yg lain sebentar tapi pas masuk lagi dipencet diskon harga. Nya beda terus 🥲🥲🥲🥲",3,33,4.91.1,2024-07-22 11:11:18,"Mohon maaf atas ketidaknyamanannya, Kak Iswan. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Ve",2024-07-22 13:33:54,4.91.1,most_relevant,com.gojek.app
4991fcc4-6436-4467-bdd9-911f646bafcd,Kwartarina Novitasari,https://play-lh.googleusercontent.com/a/ACg8ocKUuCS81Tus5pQjgieaHcKA588wjIGsT4Jc9WFsnGEaBbX_pA=mo,"Klo bisa pilihan hemat dibuat dibawah kadang asal pencet ga lihat dulu pas baru sadar setelah lama nunggu eh ternyata saya pilih yg hemat, driver nya pada ga mau ambil hemat dan sebetulnya saya juga ga mau pake hemat kasian drivernya ongkosnya terlalu murah mereka juga kan cari nafkah buat keluarga ga tega saya sengsarakan sesama manusia, Klo bisa ga perlu ada kasta kasta an layanan buat seperti dulu aja, Gocar itu identik dengan nyaman & aman bukan murah Klo mau murah kan ada aplikasi lainya",1,23,4.92.1,2024-08-08 10:00:54,"Hai Kak Kwartarina, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Tria",2024-08-08 11:54:30,4.92.1,most_relevant,com.gojek.app
30ddd339-dcdc-4623-9be8-ec83a06500a7,Boni TB Sinambela,https://play-lh.googleusercontent.com/a-/ALV-UjWL_hA1CHb9QZt2xLZ4ibepwr5SwY2rI3wMbZmMNZzqMMQLPsha,"Saya selaku pengguna gofood, cukup merasa kecewa melihat sikap dan tindakan PT. Goto yg minim respon keluhan"" driver dr aplikasi Gopartner Aplikasi customer Gojek cepat sekali kalian merespon demi menjaga nama baik PT. Goto, sementara driver selaku mitra kalian malah tidak digubris Tolong diperbaiki lagi akhlak dan bug"" yg ada di aplikasi, Tks",2,2,4.93.1,2024-09-16 01:22:53,"Hai Kak Boni, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Miko",2024-09-16 08:43:42,4.93.1,most_relevant,com.gojek.app
3ca9330c-f9e3-4d46-9572-b3874c5cb8c5,Dwi Febriyadi,https://play-lh.googleusercontent.com/a-/ALV-UjWgnn-_hDb1q-PfZcziNc77mov5jiMnXiNqT6xr8oDFx2KgFDsK,"Saya memasankan gocar untuk sodara saya dari kampung yang tidak mengerti jalan dan kesasar saat saya coba menghubungi driver kenapa hanya + saja nomer telpon nya tidak lingkap.Kok ada driver yang tidak ada nomer telepon nya?? Saya merasa tidak aman,dan dibohongi mohon perketat aturan tentang pembuatan akun dan kenyamanan pengguna....",1,3,4.93.1,2024-09-14 06:34:48,"Hai Kak Dwi, mohon maaf atas ketidaknyamanannya. Mengenai nomor yang disamarkan, hal ini dilakukan untuk menjaga keamanan nomor telepon kamu dan driver. Kamu bisa telepon atau chat driver melalui aplikasi Gojek ketika order sedang berjalan. Jika ada kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek, ya. ^Mira",2024-09-14 08:47:56,4.93.1,most_relevant,com.gojek.app
